 v_i      u      x      Error   
3.41256e-10 0.252141 0.747325 1
3.40915e-10 0.252041 0.747425 1
3.40574e-10 0.251942 0.747525 1
3.40234e-10 0.251842 0.747625 1
3.39894e-10 0.251743 0.747725 1
3.39554e-10 0.251643 0.747825 1
3.39215e-10 0.251544 0.747925 1
3.38876e-10 0.251445 0.748025 1
3.38537e-10 0.251345 0.748125 1
3.38199e-10 0.251246 0.748225 1
3.37861e-10 0.251146 0.748325 1
3.37523e-10 0.251047 0.748425 1
3.37186e-10 0.250948 0.748525 1
3.36849e-10 0.250848 0.748625 1
3.36512e-10 0.250749 0.748725 1
3.36176e-10 0.250649 0.748825 1
3.3584e-10 0.25055 0.748925 1
3.35504e-10 0.25045 0.749025 1
3.35169e-10 0.250351 0.749125 1
3.34834e-10 0.250252 0.749225 1
3.34499e-10 0.250152 0.749325 1
3.34165e-10 0.250053 0.749425 1
3.33831e-10 0.249953 0.749525 1
3.33497e-10 0.249854 0.749625 1
3.33164e-10 0.249754 0.749725 1
3.32831e-10 0.249655 0.749825 1
3.32499e-10 0.249556 0.749925 1
3.32166e-10 0.249456 0.750025 1
3.31834e-10 0.249357 0.750125 1
3.31503e-10 0.249257 0.750225 1
3.31171e-10 0.249158 0.750325 1
3.3084e-10 0.249058 0.750425 1
3.3051e-10 0.248959 0.750525 1
3.30179e-10 0.24886 0.750625 1
3.29849e-10 0.24876 0.750725 1
3.2952e-10 0.248661 0.750825 1
3.2919e-10 0.248561 0.750925 1
3.28862e-10 0.248462 0.751025 1
3.28533e-10 0.248362 0.751125 1
3.28205e-10 0.248263 0.751225 1
3.27876e-10 0.248163 0.751325 1
3.27549e-10 0.248064 0.751425 1
3.27221e-10 0.247965 0.751525 1
3.26894e-10 0.247865 0.751625 1
3.26568e-10 0.247766 0.751725 1
3.26241e-10 0.247666 0.751825 1
3.25915e-10 0.247567 0.751925 1
3.2559e-10 0.247467 0.752025 1
3.25264e-10 0.247368 0.752125 1
3.24939e-10 0.247268 0.752225 1
3.24614e-10 0.247169 0.752325 1
3.2429e-10 0.24707 0.752425 1
3.23966e-10 0.24697 0.752525 1
3.23642e-10 0.246871 0.752625 1
3.23319e-10 0.246771 0.752725 1
3.22996e-10 0.246672 0.752825 1
3.22673e-10 0.246572 0.752925 1
3.2235e-10 0.246473 0.753025 1
3.22028e-10 0.246373 0.753125 1
3.21706e-10 0.246274 0.753225 1
3.21385e-10 0.246175 0.753325 1
3.21064e-10 0.246075 0.753425 1
3.20743e-10 0.245976 0.753525 1
3.20422e-10 0.245876 0.753625 1
3.20102e-10 0.245777 0.753725 1
3.19782e-10 0.245677 0.753825 1
3.19462e-10 0.245578 0.753925 1
3.19143e-10 0.245478 0.754025 1
3.18824e-10 0.245379 0.754125 1
3.18506e-10 0.245279 0.754225 1
3.18187e-10 0.24518 0.754325 1
3.17869e-10 0.245081 0.754425 1
3.17552e-10 0.244981 0.754525 1
3.17234e-10 0.244882 0.754625 1
3.16917e-10 0.244782 0.754725 1
3.166e-10 0.244683 0.754825 1
3.16284e-10 0.244583 0.754925 1
3.15968e-10 0.244484 0.755024 1
3.15652e-10 0.244384 0.755124 1
3.15337e-10 0.244285 0.755224 1
3.15022e-10 0.244185 0.755324 1
3.14707e-10 0.244086 0.755424 1
3.14392e-10 0.243986 0.755524 1
3.14078e-10 0.243887 0.755624 1
3.13764e-10 0.243788 0.755724 1
3.13451e-10 0.243688 0.755824 1
3.13137e-10 0.243589 0.755924 1
3.12824e-10 0.243489 0.756024 1
3.12512e-10 0.24339 0.756124 1
3.12199e-10 0.24329 0.756224 1
3.11887e-10 0.243191 0.756324 1
3.11576e-10 0.243091 0.756424 1
3.11264e-10 0.242992 0.756524 1
3.10953e-10 0.242892 0.756624 1
3.10642e-10 0.242793 0.756724 1
3.10332e-10 0.242693 0.756824 1
3.10022e-10 0.242594 0.756924 1
3.09712e-10 0.242495 0.757024 1
3.09402e-10 0.242395 0.757124 1
3.09093e-10 0.242296 0.757224 1
3.08784e-10 0.242196 0.757324 1
3.08476e-10 0.242097 0.757424 1
3.08167e-10 0.241997 0.757524 1
3.07859e-10 0.241898 0.757624 1
3.07552e-10 0.241798 0.757724 1
3.07244e-10 0.241699 0.757824 1
3.06937e-10 0.241599 0.757924 1
3.06631e-10 0.2415 0.758024 1
3.06324e-10 0.2414 0.758124 1
3.06018e-10 0.241301 0.758224 1
3.05712e-10 0.241201 0.758324 1
3.05407e-10 0.241102 0.758424 1
3.05101e-10 0.241002 0.758524 1
3.04796e-10 0.240903 0.758624 1
3.04492e-10 0.240803 0.758724 1
3.04188e-10 0.240704 0.758824 1
3.03884e-10 0.240604 0.758924 1
3.0358e-10 0.240505 0.759024 1
3.03276e-10 0.240406 0.759124 1
3.02973e-10 0.240306 0.759224 1
3.02671e-10 0.240207 0.759324 1
3.02368e-10 0.240107 0.759424 1
3.02066e-10 0.240008 0.759524 1
3.01764e-10 0.239908 0.759624 1
3.01462e-10 0.239809 0.759724 1
3.01161e-10 0.239709 0.759824 1
3.0086e-10 0.23961 0.759924 1
3.00559e-10 0.23951 0.760024 1
3.00259e-10 0.239411 0.760124 1
2.99959e-10 0.239311 0.760224 1
2.99659e-10 0.239212 0.760324 1
2.9936e-10 0.239112 0.760424 1
2.99061e-10 0.239013 0.760524 1
2.98762e-10 0.238913 0.760624 1
2.98463e-10 0.238814 0.760724 1
2.98165e-10 0.238714 0.760824 1
2.97867e-10 0.238615 0.760924 1
2.97569e-10 0.238515 0.761024 1
2.97272e-10 0.238416 0.761124 1
2.96975e-10 0.238316 0.761224 1
2.96678e-10 0.238217 0.761324 1
2.96381e-10 0.238117 0.761424 1
2.96085e-10 0.238018 0.761524 1
2.95789e-10 0.237918 0.761624 1
2.95494e-10 0.237819 0.761724 1
2.95198e-10 0.237719 0.761824 1
2.94903e-10 0.23762 0.761924 1
2.94609e-10 0.23752 0.762024 1
2.94314e-10 0.237421 0.762124 1
2.9402e-10 0.237321 0.762224 1
2.93726e-10 0.237222 0.762324 1
2.93433e-10 0.237122 0.762424 1
2.93139e-10 0.237023 0.762524 1
2.92846e-10 0.236923 0.762624 1
2.92554e-10 0.236824 0.762724 1
2.92261e-10 0.236724 0.762824 1
2.91969e-10 0.236625 0.762924 1
2.91677e-10 0.236525 0.763024 1
2.91386e-10 0.236426 0.763124 1
2.91095e-10 0.236326 0.763224 1
2.90804e-10 0.236227 0.763324 1
2.90513e-10 0.236127 0.763424 1
2.90223e-10 0.236028 0.763524 1
2.89933e-10 0.235928 0.763624 1
2.89643e-10 0.235829 0.763724 1
2.89354e-10 0.235729 0.763824 1
2.89064e-10 0.23563 0.763924 1
2.88776e-10 0.23553 0.764024 1
2.88487e-10 0.235431 0.764124 1
2.88199e-10 0.235331 0.764224 1
2.87911e-10 0.235232 0.764324 1
2.87623e-10 0.235132 0.764424 1
2.87335e-10 0.235033 0.764524 1
2.87048e-10 0.234933 0.764624 1
2.86761e-10 0.234834 0.764724 1
2.86475e-10 0.234734 0.764824 1
2.86188e-10 0.234635 0.764924 1
2.85902e-10 0.234535 0.765023 1
2.85617e-10 0.234436 0.765123 1
2.85331e-10 0.234336 0.765223 1
2.85046e-10 0.234237 0.765323 1
2.84761e-10 0.234137 0.765423 1
2.84477e-10 0.234038 0.765523 1
2.84192e-10 0.233938 0.765623 1
2.83908e-10 0.233839 0.765723 1
2.83625e-10 0.233739 0.765823 1
2.83341e-10 0.23364 0.765923 1
2.83058e-10 0.23354 0.766023 1
2.82775e-10 0.233441 0.766123 1
2.82492e-10 0.233341 0.766223 1
2.8221e-10 0.233242 0.766323 1
2.81928e-10 0.233142 0.766423 1
2.81646e-10 0.233043 0.766523 1
2.81365e-10 0.232943 0.766623 1
2.81084e-10 0.232844 0.766723 1
2.80803e-10 0.232744 0.766823 1
2.80522e-10 0.232645 0.766923 1
2.80242e-10 0.232545 0.767023 1
2.79962e-10 0.232445 0.767123 1
2.79682e-10 0.232346 0.767223 1
2.79402e-10 0.232246 0.767323 1
2.79123e-10 0.232147 0.767423 1
2.78844e-10 0.232047 0.767523 1
2.78566e-10 0.231948 0.767623 1
2.78287e-10 0.231848 0.767723 1
2.78009e-10 0.231749 0.767823 1
2.77731e-10 0.231649 0.767923 1
2.77454e-10 0.23155 0.768023 1
2.77176e-10 0.23145 0.768123 1
2.76899e-10 0.231351 0.768223 1
2.76623e-10 0.231251 0.768323 1
2.76346e-10 0.231152 0.768423 1
2.7607e-10 0.231052 0.768523 1
2.75794e-10 0.230953 0.768623 1
2.75518e-10 0.230853 0.768723 1
2.75243e-10 0.230754 0.768823 1
2.74968e-10 0.230654 0.768923 1
2.74693e-10 0.230555 0.769023 1
2.74419e-10 0.230455 0.769123 1
2.74144e-10 0.230355 0.769223 1
2.7387e-10 0.230256 0.769323 1
2.73597e-10 0.230156 0.769423 1
2.73323e-10 0.230057 0.769523 1
2.7305e-10 0.229957 0.769623 1
2.72777e-10 0.229858 0.769723 1
2.72505e-10 0.229758 0.769823 1
2.72232e-10 0.229659 0.769923 1
2.7196e-10 0.229559 0.770023 1
2.71688e-10 0.22946 0.770123 1
2.71417e-10 0.22936 0.770223 1
2.71146e-10 0.229261 0.770323 1
2.70875e-10 0.229161 0.770423 1
2.70604e-10 0.229062 0.770523 1
2.70333e-10 0.228962 0.770623 1
2.70063e-10 0.228862 0.770723 1
2.69793e-10 0.228763 0.770823 1
2.69524e-10 0.228663 0.770923 1
2.69254e-10 0.228564 0.771023 1
2.68985e-10 0.228464 0.771123 1
2.68716e-10 0.228365 0.771223 1
2.68448e-10 0.228265 0.771323 1
2.6818e-10 0.228166 0.771423 1
2.67912e-10 0.228066 0.771523 1
2.67644e-10 0.227967 0.771623 1
2.67376e-10 0.227867 0.771723 1
2.67109e-10 0.227768 0.771823 1
2.66842e-10 0.227668 0.771923 1
2.66576e-10 0.227568 0.772023 1
2.66309e-10 0.227469 0.772123 1
2.66043e-10 0.227369 0.772223 1
2.65777e-10 0.22727 0.772323 1
2.65511e-10 0.22717 0.772423 1
2.65246e-10 0.227071 0.772523 1
2.64981e-10 0.226971 0.772623 1
2.64716e-10 0.226872 0.772723 1
2.64452e-10 0.226772 0.772823 1
2.64187e-10 0.226673 0.772923 1
2.63923e-10 0.226573 0.773023 1
2.6366e-10 0.226474 0.773123 1
2.63396e-10 0.226374 0.773223 1
2.63133e-10 0.226274 0.773323 1
2.6287e-10 0.226175 0.773423 1
2.62607e-10 0.226075 0.773523 1
2.62345e-10 0.225976 0.773623 1
2.62083e-10 0.225876 0.773723 1
2.61821e-10 0.225777 0.773823 1
2.61559e-10 0.225677 0.773923 1
2.61298e-10 0.225578 0.774023 1
2.61036e-10 0.225478 0.774123 1
2.60776e-10 0.225378 0.774223 1
2.60515e-10 0.225279 0.774323 1
2.60255e-10 0.225179 0.774423 1
2.59994e-10 0.22508 0.774523 1
2.59735e-10 0.22498 0.774623 1
2.59475e-10 0.224881 0.774723 1
2.59216e-10 0.224781 0.774823 1
2.58957e-10 0.224682 0.774923 1
2.58698e-10 0.224582 0.775022 1
2.58439e-10 0.224482 0.775122 1
2.58181e-10 0.224383 0.775222 1
2.57923e-10 0.224283 0.775322 1
2.57665e-10 0.224184 0.775422 1
2.57408e-10 0.224084 0.775522 1
2.5715e-10 0.223985 0.775622 1
2.56893e-10 0.223885 0.775722 1
2.56637e-10 0.223786 0.775822 1
2.5638e-10 0.223686 0.775922 1
2.56124e-10 0.223586 0.776022 1
2.55868e-10 0.223487 0.776122 1
2.55612e-10 0.223387 0.776222 1
2.55357e-10 0.223288 0.776322 1
2.55102e-10 0.223188 0.776422 1
2.54847e-10 0.223089 0.776522 1
2.54592e-10 0.222989 0.776622 1
2.54338e-10 0.22289 0.776722 1
2.54083e-10 0.22279 0.776822 1
2.53829e-10 0.22269 0.776922 1
2.53576e-10 0.222591 0.777022 1
2.53322e-10 0.222491 0.777122 1
2.53069e-10 0.222392 0.777222 1
2.52816e-10 0.222292 0.777322 1
2.52564e-10 0.222193 0.777422 1
2.52311e-10 0.222093 0.777522 1
2.52059e-10 0.221993 0.777622 1
2.51807e-10 0.221894 0.777722 1
2.51555e-10 0.221794 0.777822 1
2.51304e-10 0.221695 0.777922 1
2.51053e-10 0.221595 0.778022 1
2.50802e-10 0.221496 0.778122 1
2.50551e-10 0.221396 0.778222 1
2.50301e-10 0.221297 0.778322 1
2.50051e-10 0.221197 0.778422 1
2.49801e-10 0.221097 0.778522 1
2.49551e-10 0.220998 0.778622 1
2.49302e-10 0.220898 0.778722 1
2.49053e-10 0.220799 0.778822 1
2.48804e-10 0.220699 0.778922 1
2.48555e-10 0.2206 0.779022 1
2.48307e-10 0.2205 0.779122 1
2.48059e-10 0.2204 0.779222 1
2.47811e-10 0.220301 0.779322 1
2.47563e-10 0.220201 0.779422 1
2.47316e-10 0.220102 0.779522 1
2.47068e-10 0.220002 0.779622 1
2.46822e-10 0.219902 0.779722 1
2.46575e-10 0.219803 0.779822 1
2.46328e-10 0.219703 0.779922 1
2.46082e-10 0.219604 0.780022 1
2.45836e-10 0.219504 0.780122 1
2.45591e-10 0.219405 0.780222 1
2.45345e-10 0.219305 0.780322 1
2.451e-10 0.219205 0.780422 1
2.44855e-10 0.219106 0.780522 1
2.4461e-10 0.219006 0.780622 1
2.44366e-10 0.218907 0.780722 1
2.44122e-10 0.218807 0.780822 1
2.43878e-10 0.218708 0.780922 1
2.43634e-10 0.218608 0.781022 1
2.4339e-10 0.218508 0.781122 1
2.43147e-10 0.218409 0.781222 1
2.42904e-10 0.218309 0.781322 1
2.42661e-10 0.21821 0.781422 1
2.42419e-10 0.21811 0.781522 1
2.42177e-10 0.218011 0.781622 1
2.41935e-10 0.217911 0.781722 1
2.41693e-10 0.217811 0.781822 1
2.41451e-10 0.217712 0.781922 1
2.4121e-10 0.217612 0.782022 1
2.40969e-10 0.217513 0.782122 1
2.40728e-10 0.217413 0.782222 1
2.40487e-10 0.217313 0.782322 1
2.40247e-10 0.217214 0.782422 1
2.40007e-10 0.217114 0.782522 1
2.39767e-10 0.217015 0.782622 1
2.39528e-10 0.216915 0.782722 1
2.39288e-10 0.216815 0.782822 1
2.39049e-10 0.216716 0.782922 1
2.3881e-10 0.216616 0.783022 1
2.38571e-10 0.216517 0.783122 1
2.38333e-10 0.216417 0.783222 1
2.38095e-10 0.216318 0.783322 1
2.37857e-10 0.216218 0.783422 1
2.37619e-10 0.216118 0.783522 1
2.37382e-10 0.216019 0.783622 1
2.37144e-10 0.215919 0.783722 1
2.36907e-10 0.21582 0.783822 1
2.36671e-10 0.21572 0.783922 1
2.36434e-10 0.21562 0.784022 1
2.36198e-10 0.215521 0.784122 1
2.35962e-10 0.215421 0.784222 1
2.35726e-10 0.215322 0.784322 1
2.3549e-10 0.215222 0.784422 1
2.35255e-10 0.215122 0.784522 1
2.3502e-10 0.215023 0.784622 1
2.34785e-10 0.214923 0.784722 1
2.3455e-10 0.214824 0.784822 1
2.34316e-10 0.214724 0.784922 1
2.34082e-10 0.214624 0.785021 1
2.33848e-10 0.214525 0.785121 1
2.33614e-10 0.214425 0.785221 1
2.33381e-10 0.214326 0.785321 1
2.33147e-10 0.214226 0.785421 1
2.32914e-10 0.214126 0.785521 1
2.32682e-10 0.214027 0.785621 1
2.32449e-10 0.213927 0.785721 1
2.32217e-10 0.213828 0.785821 1
2.31985e-10 0.213728 0.785921 1
2.31753e-10 0.213628 0.786021 1
2.31521e-10 0.213529 0.786121 1
2.3129e-10 0.213429 0.786221 1
2.31059e-10 0.21333 0.786321 1
2.30828e-10 0.21323 0.786421 1
2.30597e-10 0.21313 0.786521 1
2.30367e-10 0.213031 0.786621 1
2.30136e-10 0.212931 0.786721 1
2.29906e-10 0.212832 0.786821 1
2.29677e-10 0.212732 0.786921 1
2.29447e-10 0.212632 0.787021 1
2.29218e-10 0.212533 0.787121 1
2.28989e-10 0.212433 0.787221 1
2.2876e-10 0.212334 0.787321 1
2.28531e-10 0.212234 0.787421 1
2.28303e-10 0.212134 0.787521 1
2.28075e-10 0.212035 0.787621 1
2.27847e-10 0.211935 0.787721 1
2.27619e-10 0.211836 0.787821 1
2.27392e-10 0.211736 0.787921 1
2.27164e-10 0.211636 0.788021 1
2.26937e-10 0.211537 0.788121 1
2.26711e-10 0.211437 0.788221 1
2.26484e-10 0.211338 0.788321 1
2.26258e-10 0.211238 0.788421 1
2.26031e-10 0.211138 0.788521 1
2.25806e-10 0.211039 0.788621 1
2.2558e-10 0.210939 0.788721 1
2.25354e-10 0.21084 0.788821 1
2.25129e-10 0.21074 0.788921 1
2.24904e-10 0.21064 0.789021 1
2.24679e-10 0.210541 0.789121 1
2.24455e-10 0.210441 0.789221 1
2.24231e-10 0.210341 0.789321 1
2.24007e-10 0.210242 0.789421 1
2.23783e-10 0.210142 0.789521 1
2.23559e-10 0.210043 0.789621 1
2.23336e-10 0.209943 0.789721 1
2.23112e-10 0.209843 0.789821 1
2.22889e-10 0.209744 0.789921 1
2.22667e-10 0.209644 0.790021 1
2.22444e-10 0.209545 0.790121 1
2.22222e-10 0.209445 0.790221 1
2.22e-10 0.209345 0.790321 1
2.21778e-10 0.209246 0.790421 1
2.21556e-10 0.209146 0.790521 1
2.21335e-10 0.209047 0.790621 1
2.21114e-10 0.208947 0.790721 1
2.20893e-10 0.208847 0.790821 1
2.20672e-10 0.208748 0.790921 1
2.20451e-10 0.208648 0.791021 1
2.20231e-10 0.208548 0.791121 1
2.20011e-10 0.208449 0.791221 1
2.19791e-10 0.208349 0.791321 1
2.19571e-10 0.20825 0.791421 1
2.19352e-10 0.20815 0.791521 1
2.19133e-10 0.20805 0.791621 1
2.18914e-10 0.207951 0.791721 1
2.18695e-10 0.207851 0.791821 1
2.18476e-10 0.207751 0.791921 1
2.18258e-10 0.207652 0.792021 1
2.1804e-10 0.207552 0.792121 1
2.17822e-10 0.207453 0.792221 1
2.17604e-10 0.207353 0.792321 1
2.17387e-10 0.207253 0.792421 1
2.1717e-10 0.207154 0.792521 1
2.16952e-10 0.207054 0.792621 1
2.16736e-10 0.206954 0.792721 1
2.16519e-10 0.206855 0.792821 1
2.16303e-10 0.206755 0.792921 1
2.16086e-10 0.206656 0.793021 1
2.15871e-10 0.206556 0.793121 1
2.15655e-10 0.206456 0.793221 1
2.15439e-10 0.206357 0.793321 1
2.15224e-10 0.206257 0.793421 1
2.15009e-10 0.206157 0.793521 1
2.14794e-10 0.206058 0.793621 1
2.14579e-10 0.205958 0.793721 1
2.14365e-10 0.205859 0.793821 1
2.14151e-10 0.205759 0.793921 1
2.13937e-10 0.205659 0.794021 1
2.13723e-10 0.20556 0.794121 1
2.13509e-10 0.20546 0.794221 1
2.13296e-10 0.20536 0.794321 1
2.13083e-10 0.205261 0.794421 1
2.1287e-10 0.205161 0.794521 1
2.12657e-10 0.205062 0.794621 1
2.12444e-10 0.204962 0.794721 1
2.12232e-10 0.204862 0.794821 1
2.1202e-10 0.204763 0.794921 1
2.11808e-10 0.204663 0.79502 1
2.11596e-10 0.204563 0.79512 1
2.11385e-10 0.204464 0.79522 1
2.11174e-10 0.204364 0.79532 1
2.10963e-10 0.204264 0.79542 1
2.10752e-10 0.204165 0.79552 1
2.10541e-10 0.204065 0.79562 1
2.10331e-10 0.203966 0.79572 1
2.10121e-10 0.203866 0.79582 1
2.09911e-10 0.203766 0.79592 1
2.09701e-10 0.203667 0.79602 1
2.09491e-10 0.203567 0.79612 1
2.09282e-10 0.203467 0.79622 1
2.09073e-10 0.203368 0.79632 1
2.08864e-10 0.203268 0.79642 1
2.08655e-10 0.203168 0.79652 1
2.08446e-10 0.203069 0.79662 1
2.08238e-10 0.202969 0.79672 1
2.0803e-10 0.20287 0.79682 1
2.07822e-10 0.20277 0.79692 1
2.07614e-10 0.20267 0.79702 1
2.07407e-10 0.202571 0.79712 1
2.072e-10 0.202471 0.79722 1
2.06993e-10 0.202371 0.79732 1
2.06786e-10 0.202272 0.79742 1
2.06579e-10 0.202172 0.79752 1
2.06373e-10 0.202072 0.79762 1
2.06166e-10 0.201973 0.79772 1
2.0596e-10 0.201873 0.79782 1
2.05754e-10 0.201774 0.79792 1
2.05549e-10 0.201674 0.79802 1
2.05343e-10 0.201574 0.79812 1
2.05138e-10 0.201475 0.79822 1
2.04933e-10 0.201375 0.79832 1
2.04728e-10 0.201275 0.79842 1
2.04524e-10 0.201176 0.79852 1
2.04319e-10 0.201076 0.79862 1
2.04115e-10 0.200976 0.79872 1
2.03911e-10 0.200877 0.79882 1
2.03707e-10 0.200777 0.79892 1
2.03504e-10 0.200677 0.79902 1
2.033e-10 0.200578 0.79912 1
2.03097e-10 0.200478 0.79922 1
2.02894e-10 0.200378 0.79932 1
2.02691e-10 0.200279 0.79942 1
2.02489e-10 0.200179 0.79952 1
2.02287e-10 0.20008 0.79962 1
2.02084e-10 0.19998 0.79972 1
2.01882e-10 0.19988 0.79982 1
2.01681e-10 0.199781 0.79992 1
2.01479e-10 0.199681 0.80002 1
2.01278e-10 0.199581 0.80012 1
2.01077e-10 0.199482 0.80022 1
2.00876e-10 0.199382 0.80032 1
2.00675e-10 0.199282 0.80042 1
2.00474e-10 0.199183 0.80052 1
2.00274e-10 0.199083 0.80062 1
2.00074e-10 0.198983 0.80072 1
1.99874e-10 0.198884 0.80082 1
1.99674e-10 0.198784 0.80092 1
1.99475e-10 0.198684 0.80102 1
1.99275e-10 0.198585 0.80112 1
1.99076e-10 0.198485 0.80122 1
1.98877e-10 0.198385 0.80132 1
1.98678e-10 0.198286 0.80142 1
1.9848e-10 0.198186 0.80152 1
1.98281e-10 0.198086 0.80162 1
1.98083e-10 0.197987 0.80172 1
1.97885e-10 0.197887 0.80182 1
1.97688e-10 0.197788 0.80192 1
1.9749e-10 0.197688 0.80202 1
1.97293e-10 0.197588 0.80212 1
1.97095e-10 0.197489 0.80222 1
1.96898e-10 0.197389 0.80232 1
1.96702e-10 0.197289 0.80242 1
1.96505e-10 0.19719 0.80252 1
1.96309e-10 0.19709 0.80262 1
1.96112e-10 0.19699 0.80272 1
1.95916e-10 0.196891 0.80282 1
1.95721e-10 0.196791 0.80292 1
1.95525e-10 0.196691 0.80302 1
1.9533e-10 0.196592 0.80312 1
1.95134e-10 0.196492 0.80322 1
1.94939e-10 0.196392 0.80332 1
1.94745e-10 0.196293 0.80342 1
1.9455e-10 0.196193 0.80352 1
1.94356e-10 0.196093 0.80362 1
1.94161e-10 0.195994 0.80372 1
1.93967e-10 0.195894 0.80382 1
1.93773e-10 0.195794 0.80392 1
1.9358e-10 0.195695 0.80402 1
1.93386e-10 0.195595 0.80412 1
1.93193e-10 0.195495 0.80422 1
1.93e-10 0.195396 0.80432 1
1.92807e-10 0.195296 0.80442 1
1.92614e-10 0.195196 0.80452 1
1.92422e-10 0.195097 0.80462 1
1.9223e-10 0.194997 0.80472 1
1.92037e-10 0.194897 0.80482 1
1.91846e-10 0.194798 0.80492 1
1.91654e-10 0.194698 0.805019 1
1.91462e-10 0.194598 0.805119 1
1.91271e-10 0.194499 0.805219 1
1.9108e-10 0.194399 0.805319 1
1.90889e-10 0.194299 0.805419 1
1.90698e-10 0.1942 0.805519 1
1.90507e-10 0.1941 0.805619 1
1.90317e-10 0.194 0.805719 1
1.90127e-10 0.193901 0.805819 1
1.89937e-10 0.193801 0.805919 1
1.89747e-10 0.193701 0.806019 1
1.89557e-10 0.193602 0.806119 1
1.89368e-10 0.193502 0.806219 1
1.89179e-10 0.193402 0.806319 1
1.8899e-10 0.193303 0.806419 1
1.88801e-10 0.193203 0.806519 1
1.88612e-10 0.193103 0.806619 1
1.88424e-10 0.193004 0.806719 1
1.88235e-10 0.192904 0.806819 1
1.88047e-10 0.192804 0.806919 1
1.87859e-10 0.192705 0.807019 1
1.87671e-10 0.192605 0.807119 1
1.87484e-10 0.192505 0.807219 1
1.87297e-10 0.192406 0.807319 1
1.87109e-10 0.192306 0.807419 1
1.86922e-10 0.192206 0.807519 1
1.86736e-10 0.192107 0.807619 1
1.86549e-10 0.192007 0.807719 1
1.86362e-10 0.191907 0.807819 1
1.86176e-10 0.191808 0.807919 1
1.8599e-10 0.191708 0.808019 1
1.85804e-10 0.191608 0.808119 1
1.85619e-10 0.191509 0.808219 1
1.85433e-10 0.191409 0.808319 1
1.85248e-10 0.191309 0.808419 1
1.85063e-10 0.191209 0.808519 1
1.84878e-10 0.19111 0.808619 1
1.84693e-10 0.19101 0.808719 1
1.84508e-10 0.19091 0.808819 1
1.84324e-10 0.190811 0.808919 1
1.8414e-10 0.190711 0.809019 1
1.83956e-10 0.190611 0.809119 1
1.83772e-10 0.190512 0.809219 1
1.83588e-10 0.190412 0.809319 1
1.83405e-10 0.190312 0.809419 1
1.83221e-10 0.190213 0.809519 1
1.83038e-10 0.190113 0.809619 1
1.82855e-10 0.190013 0.809719 1
1.82673e-10 0.189914 0.809819 1
1.8249e-10 0.189814 0.809919 1
1.82308e-10 0.189714 0.810019 1
1.82125e-10 0.189615 0.810119 1
1.81943e-10 0.189515 0.810219 1
1.81762e-10 0.189415 0.810319 1
1.8158e-10 0.189316 0.810419 1
1.81398e-10 0.189216 0.810519 1
1.81217e-10 0.189116 0.810619 1
1.81036e-10 0.189017 0.810719 1
1.80855e-10 0.188917 0.810819 1
1.80674e-10 0.188817 0.810919 1
1.80494e-10 0.188717 0.811019 1
1.80313e-10 0.188618 0.811119 1
1.80133e-10 0.188518 0.811219 1
1.79953e-10 0.188418 0.811319 1
1.79773e-10 0.188319 0.811419 1
1.79594e-10 0.188219 0.811519 1
1.79414e-10 0.188119 0.811619 1
1.79235e-10 0.18802 0.811719 1
1.79056e-10 0.18792 0.811819 1
1.78877e-10 0.18782 0.811919 1
1.78698e-10 0.187721 0.812019 1
1.78519e-10 0.187621 0.812119 1
1.78341e-10 0.187521 0.812219 1
1.78163e-10 0.187422 0.812319 1
1.77985e-10 0.187322 0.812419 1
1.77807e-10 0.187222 0.812519 1
1.77629e-10 0.187122 0.812619 1
1.77452e-10 0.187023 0.812719 1
1.77274e-10 0.186923 0.812819 1
1.77097e-10 0.186823 0.812919 1
1.7692e-10 0.186724 0.813019 1
1.76743e-10 0.186624 0.813119 1
1.76567e-10 0.186524 0.813219 1
1.7639e-10 0.186425 0.813319 1
1.76214e-10 0.186325 0.813419 1
1.76038e-10 0.186225 0.813519 1
1.75862e-10 0.186126 0.813619 1
1.75686e-10 0.186026 0.813719 1
1.75511e-10 0.185926 0.813819 1
1.75335e-10 0.185826 0.813919 1
1.7516e-10 0.185727 0.814019 1
1.74985e-10 0.185627 0.814119 1
1.7481e-10 0.185527 0.814219 1
1.74635e-10 0.185428 0.814319 1
1.74461e-10 0.185328 0.814419 1
1.74286e-10 0.185228 0.814519 1
1.74112e-10 0.185129 0.814619 1
1.73938e-10 0.185029 0.814719 1
1.73764e-10 0.184929 0.814819 1
1.73591e-10 0.18483 0.814919 1
1.73417e-10 0.18473 0.815018 1
1.73244e-10 0.18463 0.815118 1
1.73071e-10 0.18453 0.815218 1
1.72898e-10 0.184431 0.815318 1
1.72725e-10 0.184331 0.815418 1
1.72552e-10 0.184231 0.815518 1
1.7238e-10 0.184132 0.815618 1
1.72208e-10 0.184032 0.815718 1
1.72036e-10 0.183932 0.815818 1
1.71864e-10 0.183833 0.815918 1
1.71692e-10 0.183733 0.816018 1
1.7152e-10 0.183633 0.816118 1
1.71349e-10 0.183533 0.816218 1
1.71178e-10 0.183434 0.816318 1
1.71007e-10 0.183334 0.816418 1
1.70836e-10 0.183234 0.816518 1
1.70665e-10 0.183135 0.816618 1
1.70494e-10 0.183035 0.816718 1
1.70324e-10 0.182935 0.816818 1
1.70154e-10 0.182836 0.816918 1
1.69984e-10 0.182736 0.817018 1
1.69814e-10 0.182636 0.817118 1
